kind,domain,source,title,published_at,slug,currencies,id,url,created_at,votes,coin,body,title_sentiment,title_sentiment_label,title_sentiment_score,title_entities,body_sentiment,body_sentiment_label,body_sentiment_score,body_entities,global_sentiment_score,global_sentiment_label
news,cryptodaily.co.uk,"{'title': 'CryptoDaily', 'region': 'en', 'domain': 'cryptodaily.co.uk', 'path': None, 'type': 'feed'}",ZA Miner Revolutionizes the Market: Free Cloud Mining for Bitcoin and Dogecoin in 2025 – Start Earning Today!,2025-04-16 19:25:14+00:00,ZA-Miner-Revolutionizes-the-Market-Free-Cloud-Mining-for-Bitcoin-and-Dogecoin-in-2025-Start-Earning-Today,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'DOGE', 'title': 'Dogecoin', 'slug': 'dogecoin', 'url': 'https://cryptopanic.com/news/dogecoin/'}]",21114117,https://cryptopanic.com/news/21114117/ZA-Miner-Revolutionizes-the-Market-Free-Cloud-Mining-for-Bitcoin-and-Dogecoin-in-2025-Start-Earning-Today?mtm_campaign=API-OFA,2025-04-16T19:25:14Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin,,"{'label': 'positive', 'score': 0.8986038565635681}",positive,0.8986038565635681,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 57, 'end': 64}, {'text': 'dogecoin', 'type': 'CRYPTO', 'symbol': 'DOGE', 'score': 1.0, 'start': 69, 'end': 77}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7790226995944977,positive
media,youtube.com,"{'title': 'Anthony Pompliano', 'region': 'en', 'domain': 'youtube.com', 'path': None, 'type': 'media'}",Insider Reveals What Trump Really Thinks of Bitcoin,2025-04-16 21:00:49+00:00,Insider-Reveals-What-Trump-Really-Thinks-of-Bitcoin,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21115354,https://cryptopanic.com/news/21115354/Insider-Reveals-What-Trump-Really-Thinks-of-Bitcoin?mtm_campaign=API-OFA,2025-04-16T21:00:49Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.9596178531646729}",neutral,0.9596178531646729,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 44, 'end': 51}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.821732497215271,positive
news,thestreet.com,"{'title': 'The Street Crypto', 'region': 'en', 'domain': 'thestreet.com', 'path': None, 'type': 'feed'}",Blockdaemon CEO issues stark warning to crypto founders,2025-04-16 20:55:00+00:00,Blockdaemon-CEO-issues-stark-warning-to-crypto-founders,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21115476,https://cryptopanic.com/news/21115476/Blockdaemon-CEO-issues-stark-warning-to-crypto-founders?mtm_campaign=API-OFA,2025-04-16T20:55:00Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.7729402780532837}",neutral,0.7729402780532837,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.6910581946372986,positive
news,coinpedia.org,"{'title': 'coinpedia', 'region': 'en', 'domain': 'coinpedia.org', 'path': None, 'type': 'feed'}","Gold Price Soars Past $3,340: When Will Bitcoin Price Catch Up?",2025-04-16 20:39:46+00:00,Gold-Price-Soars-Past-3340-When-Will-Bitcoin-Price-Catch-Up,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'S', 'title': 'Sonic (prev. FTM)', 'slug': 'sonic-3', 'url': 'https://cryptopanic.com/news/sonic-3/'}]",21114856,https://cryptopanic.com/news/21114856/Gold-Price-Soars-Past-3340-When-Will-Bitcoin-Price-Catch-Up?mtm_campaign=API-OFA,2025-04-16T20:39:46Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.8078582882881165}",neutral,0.8078582882881165,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 38, 'end': 45}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7155008018016815,positive
news,cointelegraph.com,"{'title': 'CoinTelegraph', 'region': 'en', 'domain': 'cointelegraph.com', 'path': None, 'type': 'feed'}","Bitcoin rally to $86K shows investor confidence, but it’s too early to confirm a trend reversal",2025-04-16 20:34:45+00:00,Bitcoin-rally-to-86K-shows-investor-confidence-but-its-too-early-to-confirm-a-trend-reversal,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21114855,https://cryptopanic.com/news/21114855/Bitcoin-rally-to-86K-shows-investor-confidence-but-its-too-early-to-confirm-a-trend-reversal?mtm_campaign=API-OFA,2025-04-16T20:34:45Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.7187529802322388}",neutral,0.7187529802322388,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 0, 'end': 7}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.6531270861625671,positive
news,cointelegraph.com,"{'title': 'CoinTelegraph', 'region': 'en', 'domain': 'cointelegraph.com', 'path': None, 'type': 'feed'}",Public mining firms sold over 40% of their BTC in March — Report,2025-04-16 20:34:07+00:00,Public-mining-firms-sold-over-40-of-their-BTC-in-March-Report,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21114854,https://cryptopanic.com/news/21114854/Public-mining-firms-sold-over-40-of-their-BTC-in-March-Report?mtm_campaign=API-OFA,2025-04-16T20:34:07Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.9610853791236877}",neutral,0.9610853791236877,"{'crypto_entities': [{'text': 'btc', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 42, 'end': 45}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.8227597653865814,positive
news,thedefiant.io,"{'title': 'DeFi News', 'region': 'en', 'domain': 'thedefiant.io', 'path': None, 'type': 'feed'}","Solana Tops DEX Volume for Fifth Day, Hits $7.06B TVL and 355.9M Transactions",2025-04-16 20:30:33+00:00,Solana-Tops-DEX-Volume-for-Fifth-Day-Hits-706B-TVL-and-3559M-Transactions,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'SOL', 'title': 'Solana', 'slug': 'solana', 'url': 'https://cryptopanic.com/news/solana/'}]",21114807,https://cryptopanic.com/news/21114807/Solana-Tops-DEX-Volume-for-Fifth-Day-Hits-706B-TVL-and-3559M-Transactions?mtm_campaign=API-OFA,2025-04-16T20:30:33Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.574842631816864}",neutral,0.574842631816864,"{'crypto_entities': [{'text': 'solana', 'type': 'CRYPTO', 'symbol': 'SOL', 'score': 1.0, 'start': 0, 'end': 6}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.5523898422718048,neutral
news,coingape.com,"{'title': 'CoinGape', 'region': 'en', 'domain': 'coingape.com', 'path': None, 'type': 'feed'}",Ethereum Price Faces Selling Pressure from Whales; Will ETH Dip Below $1.5K Again?,2025-04-16 20:30:13+00:00,Ethereum-Price-Faces-Selling-Pressure-from-Whales-Will-ETH-Dip-Below-15K-Again,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}]",21114838,https://cryptopanic.com/news/21114838/Ethereum-Price-Faces-Selling-Pressure-from-Whales-Will-ETH-Dip-Below-15K-Again?mtm_campaign=API-OFA,2025-04-16T20:30:13Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.7829675078392029}",neutral,0.7829675078392029,"{'crypto_entities': [{'text': 'ethereum', 'type': 'CRYPTO', 'symbol': 'ETH', 'score': 1.0, 'start': 0, 'end': 8}, {'text': 'eth', 'type': 'CRYPTO', 'symbol': 'ETH', 'score': 1.0, 'start': 56, 'end': 59}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.698077255487442,positive
news,theblock.co,"{'title': 'The Block', 'region': 'en', 'domain': 'theblock.co', 'path': None, 'type': 'feed'}","VanEck aims to launch crypto-related investments ETF next month, offering broad industry exposure through dozens of stocks",2025-04-16 20:26:40+00:00,VanEck-aims-to-launch-crypto-related-investments-ETF-next-month-offering-broad-industry-exposure-through-dozens-of-stocks,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21114803,https://cryptopanic.com/news/21114803/VanEck-aims-to-launch-crypto-related-investments-ETF-next-month-offering-broad-industry-exposure-through-dozens-of-stocks?mtm_campaign=API-OFA,2025-04-16T20:26:40Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'positive', 'score': 0.6706292629241943}",positive,0.6706292629241943,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.619440484046936,positive
news,zycrypto.com,"{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None, 'type': 'feed'}","Analyst Outlines How Bitcoin Could Reach $137,000 by September",2025-04-16 20:22:23+00:00,Analyst-Outlines-How-Bitcoin-Could-Reach-137000-by-September,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21114800,https://cryptopanic.com/news/21114800/Analyst-Outlines-How-Bitcoin-Could-Reach-137000-by-September?mtm_campaign=API-OFA,2025-04-16T20:22:23Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.9154276251792908}",neutral,0.9154276251792908,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 21, 'end': 28}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7907993376255035,positive
news,bitcoin.com,"{'title': 'Bitcoin.com', 'region': 'en', 'domain': 'bitcoin.com', 'path': None, 'type': 'feed'}",Public Bitcoin Miners Sell 40% of Mined BTC Amid Rising Cost Pressures,2025-04-16 20:15:27+00:00,Public-Bitcoin-Miners-Sell-40-of-Mined-BTC-Amid-Rising-Cost-Pressures,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21114753,https://cryptopanic.com/news/21114753/Public-Bitcoin-Miners-Sell-40-of-Mined-BTC-Amid-Rising-Cost-Pressures?mtm_campaign=API-OFA,2025-04-16T20:15:27Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.7448963522911072}",neutral,0.7448963522911072,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 7, 'end': 14}, {'text': 'btc', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 39, 'end': 42}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.6714274466037751,positive
news,theblock.co,"{'title': 'The Block', 'region': 'en', 'domain': 'theblock.co', 'path': None, 'type': 'feed'}",Quantum computing research firm Project Eleven is offering 1 BTC to anyone who can break Bitcoin’s cryptography,2025-04-16 20:15:15+00:00,Quantum-computing-research-firm-Project-Eleven-is-offering-1-BTC-to-anyone-who-can-break-Bitcoins-cryptography,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21114756,https://cryptopanic.com/news/21114756/Quantum-computing-research-firm-Project-Eleven-is-offering-1-BTC-to-anyone-who-can-break-Bitcoins-cryptography?mtm_campaign=API-OFA,2025-04-16T20:15:15Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.8197137713432312}",neutral,0.8197137713432312,"{'crypto_entities': [{'text': 'btc', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 61, 'end': 64}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7237996399402619,positive
news,zycrypto.com,"{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None, 'type': 'feed'}",Fourth-Largest Stablecoin Ethena’s USDe Kicked Out of Germany for not Meeting MiCA Requirements,2025-04-16 20:03:56+00:00,Fourth-Largest-Stablecoin-Ethenas-USDe-Kicked-Out-of-Germany-for-not-Meeting-MiCA-Requirements,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'ENA', 'title': 'Ethena', 'slug': 'ethena', 'url': 'https://cryptopanic.com/news/ethena/'}]",21114703,https://cryptopanic.com/news/21114703/Fourth-Largest-Stablecoin-Ethenas-USDe-Kicked-Out-of-Germany-for-not-Meeting-MiCA-Requirements?mtm_campaign=API-OFA,2025-04-16T20:03:56Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'negative', 'score': 0.8917654156684875}",negative,0.8917654156684875,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7742357909679413,positive
news,@DaanCrypto,"{'title': 'Twitter - daancrypto', 'region': 'en', 'domain': 'DaanCrypto', 'path': '@daancrypto', 'type': 'twitter'}","$BTC Still trading at roughly the same place as it did during this update last month.

It has remained very choppy without a clear trend. This is exactly the environment where many people go bust by overtrading these small moves while trying to position for large swings. 

There",2025-04-16 20:02:00+00:00,BTC-Still-trading-at-roughly-the-same-place-as-it-did-during-this-update-last-month-It-has-remained-very-choppy-without-a-clear-trend-This-is-exactly-the-environment-where-many-people-go-bust-by-overtrading-these-small-moves-while-trying-to-position-for-large-swings-There,"[{'code': 'BTC', 'title': 'Osmosis allBTC', 'slug': 'osmosis-allbtc', 'url': 'https://cryptopanic.com/news/osmosis-allbtc/'}]",21114422,https://cryptopanic.com/news/21114422/BTC-Still-trading-at-roughly-the-same-place-as-it-did-during-this-update-last-month-It-has-remained-very-choppy-without-a-clear-trend-This-is-exactly-the-environment-where-many-people-go-bust-by-overtrading-these-small-moves-while-trying-to-position-for-la?mtm_campaign=API-OFA,2025-04-16T20:02:00Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'negative', 'score': 0.6036787629127502}",negative,0.6036787629127502,"{'crypto_entities': [{'text': 'btc', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 0, 'end': 3}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.5725751340389251,neutral
news,dailyhodl.com,"{'title': 'The Daily Hodl', 'region': 'en', 'domain': 'dailyhodl.com', 'path': None, 'type': 'feed'}","Tether and Coinbase Among Largest Centralized Finance (CeFi) Lenders in Crypto, According to Galaxy Analyst",2025-04-16 20:00:44+00:00,Tether-and-Coinbase-Among-Largest-Centralized-Finance-CeFi-Lenders-in-Crypto-According-to-Galaxy-Analyst,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'USDT', 'title': 'Tether', 'slug': 'tether', 'url': 'https://cryptopanic.com/news/tether/'}]",21114421,https://cryptopanic.com/news/21114421/Tether-and-Coinbase-Among-Largest-Centralized-Finance-CeFi-Lenders-in-Crypto-According-to-Galaxy-Analyst?mtm_campaign=API-OFA,2025-04-16T20:00:44Z,"{'negative': 0, 'positive': 0, 'important': 1, 'liked': 0, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 1, 'comments': 1}",ethereum,,"{'label': 'neutral', 'score': 0.6951932907104492}",neutral,0.6951932907104492,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.6366353034973145,positive
media,youtube.com,"{'title': 'Simply Bitcoin', 'region': 'en', 'domain': 'youtube.com', 'path': None, 'type': 'media'}",Bitcoin Price Prediction: Tom Lee's $150K End of Year Call!,2025-04-16 20:00:18+00:00,Bitcoin-Price-Prediction-Tom-Lees-150K-End-of-Year-Call,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21114755,https://cryptopanic.com/news/21114755/Bitcoin-Price-Prediction-Tom-Lees-150K-End-of-Year-Call?mtm_campaign=API-OFA,2025-04-16T20:00:18Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.944428026676178}",neutral,0.944428026676178,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 0, 'end': 7}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.8110996186733246,positive
news,dailyhodl.com,"{'title': 'The Daily Hodl', 'region': 'en', 'domain': 'dailyhodl.com', 'path': None, 'type': 'feed'}","Gary Gensler Issues Altcoin Warning, Says Memecoins and ‘Sentiment Tokens’ Likely To Lose Public’s Interest",2025-04-16 19:55:28+00:00,Gary-Gensler-Issues-Altcoin-Warning-Says-Memecoins-and-Sentiment-Tokens-Likely-To-Lose-Publics-Interest,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'S', 'title': 'Sonic (prev. FTM)', 'slug': 'sonic-3', 'url': 'https://cryptopanic.com/news/sonic-3/'}]",21114217,https://cryptopanic.com/news/21114217/Gary-Gensler-Issues-Altcoin-Warning-Says-Memecoins-and-Sentiment-Tokens-Likely-To-Lose-Publics-Interest?mtm_campaign=API-OFA,2025-04-16T19:55:28Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'negative', 'score': 0.8447253108024597}",negative,0.8447253108024597,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7413077175617218,positive
news,zycrypto.com,"{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None, 'type': 'feed'}","Bitdeer Switches from Selling Mining Rigs to Mining BTC, Cites Bitcoin Halving, Low Hashrate, 30% Price Drop",2025-04-16 19:40:29+00:00,Bitdeer-Switches-from-Selling-Mining-Rigs-to-Mining-BTC-Cites-Bitcoin-Halving-Low-Hashrate-30-Price-Drop,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21114196,https://cryptopanic.com/news/21114196/Bitdeer-Switches-from-Selling-Mining-Rigs-to-Mining-BTC-Cites-Bitcoin-Halving-Low-Hashrate-30-Price-Drop?mtm_campaign=API-OFA,2025-04-16T19:40:29Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.7915120720863342}",neutral,0.7915120720863342,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 63, 'end': 70}, {'text': 'btc', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 52, 'end': 55}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7040584504604339,positive
news,coinpedia.org,"{'title': 'coinpedia', 'region': 'en', 'domain': 'coinpedia.org', 'path': None, 'type': 'feed'}",Ethereum Fees Hit 5-Year Low: Can Ether Bulls Seize the Opportunity?,2025-04-16 19:39:14+00:00,Ethereum-Fees-Hit-5-Year-Low-Can-Ether-Bulls-Seize-the-Opportunity,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}]",21114180,https://cryptopanic.com/news/21114180/Ethereum-Fees-Hit-5-Year-Low-Can-Ether-Bulls-Seize-the-Opportunity?mtm_campaign=API-OFA,2025-04-16T19:39:14Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'neutral', 'score': 0.7649391293525696}",neutral,0.7649391293525696,"{'crypto_entities': [{'text': 'ethereum', 'type': 'CRYPTO', 'symbol': 'ETH', 'score': 1.0, 'start': 0, 'end': 8}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.6854573905467987,positive
news,thedefiant.io,"{'title': 'DeFi News', 'region': 'en', 'domain': 'thedefiant.io', 'path': None, 'type': 'feed'}",VanEck Proposes $110 Billion BitBonds With 10% Bitcoin to Refinance $14 Trillion U.S. Debt,2025-04-16 19:30:33+00:00,VanEck-Proposes-110-Billion-BitBonds-With-10-Bitcoin-to-Refinance-14-Trillion-US-Debt,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'S', 'title': 'Sonic (prev. FTM)', 'slug': 'sonic-3', 'url': 'https://cryptopanic.com/news/sonic-3/'}]",21114145,https://cryptopanic.com/news/21114145/VanEck-Proposes-110-Billion-BitBonds-With-10-Bitcoin-to-Refinance-14-Trillion-US-Debt?mtm_campaign=API-OFA,2025-04-16T19:30:33Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 1}",ethereum,,"{'label': 'neutral', 'score': 0.9478147625923157}",neutral,0.9478147625923157,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 45, 'end': 52}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.813470333814621,positive
news,cryptodaily.co.uk,"{'title': 'CryptoDaily', 'region': 'en', 'domain': 'cryptodaily.co.uk', 'path': None, 'type': 'feed'}",ZA Miner Revolutionizes the Market: Free Cloud Mining for Bitcoin and Dogecoin in 2025 – Start Earning Today!,2025-04-16 19:25:14+00:00,ZA-Miner-Revolutionizes-the-Market-Free-Cloud-Mining-for-Bitcoin-and-Dogecoin-in-2025-Start-Earning-Today,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'DOGE', 'title': 'Dogecoin', 'slug': 'dogecoin', 'url': 'https://cryptopanic.com/news/dogecoin/'}]",21114117,https://cryptopanic.com/news/21114117/ZA-Miner-Revolutionizes-the-Market-Free-Cloud-Mining-for-Bitcoin-and-Dogecoin-in-2025-Start-Earning-Today?mtm_campaign=API-OFA,2025-04-16T19:25:14Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum,,"{'label': 'positive', 'score': 0.8986038565635681}",positive,0.8986038565635681,"{'crypto_entities': [{'text': 'bitcoin', 'type': 'CRYPTO', 'symbol': 'BTC', 'score': 1.0, 'start': 57, 'end': 64}, {'text': 'dogecoin', 'type': 'CRYPTO', 'symbol': 'DOGE', 'score': 1.0, 'start': 69, 'end': 77}], 'money_entities': [], 'percentage_entities': []}","{'label': 'neutral', 'score': 0.5}",neutral,0.5,"{'crypto_entities': [], 'money_entities': [], 'percentage_entities': []}",0.7790226995944977,positive
